2000-03-30,133.562523,137.687477,125.437477,125.749954,103600000,4.21861
2000-03-29,139.375046,139.437477,133.828243,135.937477,59959200,4.560377
2000-03-28,137.250124,142.000046,137.124954,139.125,50741600,4.66731
2000-03-27,137.625046,144.749922,136.874922,139.562634,69795600,4.681992
2000-03-24,142.437399,143.937366,135.500124,138.687366,111728400,4.652629
2000-03-23,142.000046,150.375124,140.00,141.312634,140641200,4.7407
2000-03-22,132.781317,144.375,131.562477,144.187399,141999200,4.837142
2000-03-21,122.562445,136.750046,121.625,134.937601,131082000,4.526833
2000-03-20,123.499876,126.250046,122.375124,123.000078,51122400,4.126358
2000-03-17,120.125046,125.000124,119.624954,125.000124,76260800,4.193455
2000-03-16,117.312445,121.999922,114.500124,121.562555,94525200,4.078132
2000-03-15,115.624876,120.249922,114.124922,116.250124,110902400,3.899913
2000-03-14,121.218716,124.25,114.000046,114.250078,107144800,3.832816
2000-03-13,122.125078,126.500078,119.500078,121.312523,75989200,4.069744
2000-03-10,121.687445,127.937601,121.000046,125.749954,62151600,4.21861
2000-03-09,120.874876,125.000124,118.249876,122.249954,69179600,4.101193
2000-03-08,122.874922,123.937523,118.562634,121.999922,67807600,4.092805
2000-03-07,126.437366,127.437523,121.124922,122.874922,68252800,4.122159
2000-03-06,126.00,129.125078,125.000124,125.687523,52640000,4.216515
2000-03-03,124.874954,128.234404,119.999876,128.000046,80841600,4.294095
2000-03-02,126.999876,127.937601,120.687555,121.999922,77814800,4.092805
2000-03-01,118.562634,132.062555,118.499922,130.312555,269250800,4.371674
2000-02-29,113.562399,117.25,112.562523,114.625,92240400,3.845394
2000-02-28,110.125117,114.999922,108.375117,113.249922,82082000,3.799263
2000-02-25,114.812601,116.999954,110.125117,110.374883,62286000,3.702813
2000-02-24,117.312445,119.124876,111.749961,115.203197,94108000,3.864791
2000-02-23,113.234234,119.00,111.000117,116.250124,118274800,3.899913
2000-02-22,110.125117,116.937523,106.687562,113.812445,105574000,3.818135
2000-02-18,114.625,115.375124,110.874961,111.249883,58360400,3.732167
2000-02-17,115.187523,115.50,113.125046,114.875046,72374400,3.853783
2000-02-16,117.750078,118.125,112.124876,114.124922,94561600,3.828618
2000-02-15,115.249954,119.937445,115.187523,119.00,121436000,3.992165
2000-02-14,109.312562,115.874922,108.624883,115.812477,91884800,3.885231
2000-02-11,113.625124,114.124922,108.249961,108.750039,53062800,3.648303
2000-02-10,112.875,113.874876,109.999961,113.499954,75745600,3.807651
2000-02-09,114.124922,117.125124,112.437366,112.624954,74841200,3.778297
2000-02-08,114.000046,116.124954,111.249883,114.875046,102160800,3.853783
2000-02-07,107.999922,114.250078,105.937438,114.062477,110266800,3.826523
2000-02-04,103.937399,109.999961,103.624922,107.999922,106330000,3.623139
2000-02-03,100.312523,104.249883,100.250078,103.312438,118798400,3.465885
2000-02-02,100.749883,102.124961,97.000117,98.812562,116048800,3.314925
2000-02-01,104.000117,105.00,100.000039,100.250078,79508800,3.36315
2000-01-31,100.999922,103.874961,94.50,103.750078,175420000,3.480567
2000-01-28,108.187523,110.874961,100.625,101.624883,105837200,3.409271
2000-01-27,108.812477,112.999876,107.000039,109.999961,85036000,3.690235
2000-01-26,109.999961,114.187366,109.749922,110.187562,91789600,3.696529
2000-01-25,105.00,113.125046,102.375,112.250046,124286400,3.76572
2000-01-24,108.437562,112.750124,105.124883,106.249922,110219200,3.56443
2000-01-21,114.250078,114.250078,110.187562,111.312601,123981200,3.734271
2000-01-20,115.50,121.500124,113.499954,113.499954,457783200,3.807651
2000-01-19,105.624961,108.750039,103.374883,106.562399,149410800,3.574913
2000-01-18,100.999922,105.999883,100.437399,103.937399,114794400,3.486851
2000-01-14,100.000039,102.250117,99.375078,100.437399,97594000,3.369434
2000-01-13,94.484319,98.750117,92.499961,96.750078,258171200,3.245733
2000-01-12,95.000078,95.499883,86.500117,87.187523,244017200,2.924932
2000-01-11,95.937523,99.375078,90.499922,92.75,110387200,3.11154
2000-01-10,102.000078,102.250117,94.750039,97.749961,126266000,3.279277
2000-01-07,96.500039,100.999922,95.499883,99.499961,115183600,3.337985
2000-01-06,106.125039,107.000039,95.000078,95.000078,191993200,3.187025
2000-01-05,103.750078,110.562477,102.999961,104.000117,194580400,3.488955
2000-01-04,108.249961,110.624922,101.187523,102.499883,128094400,3.438625
2000-01-03,104.875117,112.500078,101.687601,111.937562,133949200,3.755237
1999-12-31,100.937477,102.875078,99.499961,102.81264,40952800,3.449118
1999-12-30,102.187399,104.125,99.625117,100.312523,51786000,3.365245
1999-12-29,96.812523,102.187399,95.499883,100.687438,71125600,3.377822
1999-12-28,99.125039,99.625117,95.000078,98.187601,61894000,3.293959
